Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,MntTotal,MntRegularProds,AcceptedCmpOverall,marital_status,education_status
43140.0,0,1,68,134.0,8.0,76.0,6.0,0.0,11.0,1,4,1,5,6,0,0,0,0,0,0,3,11,0,63,2699,$224,213,0,Married,Graduation
54959.0,0,1,55,1148.0,0.0,60.0,0.0,0.0,24.0,3,9,5,4,7,0,1,0,0,0,0,3,11,1,59,2685,$1208,1184,1,Divorced,PhD
15056.0,1,1,76,6.0,12.0,3.0,21.0,6.0,40.0,5,2,2,3,5,0,0,0,0,0,0,3,11,0,62,2581,$48,8,0,Single,Basic
26954.0,1,0,17,4.0,1.0,11.0,0.0,0.0,1.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49,2211,$16,15,0,Single,Graduation
22327.0,1,0,94,5.0,4.0,8.0,2.0,0.0,5.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,35,2490,$19,14,0,Single,Graduation
44393.0,1,1,86,24.0,2.0,20.0,2.0,2.0,10.0,2,1,0,4,4,0,0,0,0,0,0,3,11,0,55,2470,$50,40,0,Married,Graduation
62000.0,0,1,25,899.0,0.0,101.0,0.0,0.0,20.0,1,6,6,13,4,0,0,0,1,0,0,3,11,0,68,2467,$1000,980,1,Single,PhD
31497.0,0,1,22,108.0,1.0,28.0,13.0,1.0,4.0,2,3,1,4,8,0,0,0,0,0,0,3,11,0,58,2729,$151,147,0,Together,PhD
45894.0,0,2,15,27.0,2.0,7.0,0.0,2.0,13.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,46,2281,$38,25,0,Married,2n Cycle
78579.0,0,0,35,816.0,66.0,549.0,216.0,66.0,99.0,1,5,6,4,3,0,0,0,0,0,0,3,11,1,50,2713,$1713,1614,0,Divorced,Master
67369.0,0,1,81,1298.0,0.0,70.0,37.0,14.0,42.0,4,7,4,10,4,0,1,1,0,0,0,3,11,1,51,2748,$1419,1377,2,Widow,Master
58401.0,0,1,55,10.0,0.0,11.0,17.0,29.0,29.0,1,1,2,2,4,0,0,0,0,0,0,3,11,0,60,2229,$67,38,0,Divorced,Graduation
62307.0,0,1,94,87.0,13.0,34.0,10.0,6.0,10.0,1,4,0,4,5,0,0,0,0,0,0,3,11,0,68,2291,$150,140,0,Single,Graduation
43641.0,1,1,50,57.0,2.0,51.0,4.0,2.0,23.0,3,2,1,4,6,0,0,0,0,0,0,3,11,0,51,2592,$116,93,0,Married,Master
63841.0,0,1,64,635.0,15.0,100.0,20.0,7.0,131.0,1,9,3,9,6,0,0,0,0,0,0,3,11,0,52,2593,$777,646,0,Divorced,Master
46891.0,0,1,91,43.0,12.0,23.0,29.0,15.0,61.0,1,2,1,4,4,0,0,0,0,0,0,3,11,0,55,2460,$122,61,0,Married,2n Cycle
70091.0,1,0,11,964.0,34.0,137.0,15.0,0.0,11.0,2,5,2,10,8,0,1,0,0,0,0,3,11,0,51,2614,$1150,1139,1,Married,Master
78075.0,0,0,72,572.0,8.0,259.0,34.0,35.0,80.0,1,3,5,5,1,0,0,0,0,0,0,3,11,0,48,2244,$908,828,0,Married,PhD
59184.0,0,1,6,341.0,142.0,113.0,259.0,151.0,66.0,3,6,6,12,5,0,0,0,0,0,0,3,11,0,59,2817,$1006,940,0,Widow,2n Cycle
54809.0,1,1,0,63.0,6.0,57.0,13.0,13.0,22.0,4,2,1,5,4,0,0,0,0,0,0,3,11,0,43,2450,$152,130,0,Married,Graduation
58113.0,0,1,66,221.0,104.0,169.0,102.0,78.0,84.0,3,9,2,8,7,0,0,0,0,0,1,3,11,0,61,2679,$674,590,0,Married,Graduation
51412.0,0,1,42,140.0,3.0,29.0,4.0,5.0,14.0,2,3,2,4,4,0,0,0,0,0,0,3,11,0,62,2339,$181,167,0,Married,Master
15287.0,1,0,60,1.0,2.0,8.0,4.0,3.0,13.0,2,1,1,2,7,1,0,0,0,0,0,3,11,1,41,2786,$18,5,1,Divorced,Graduation
66636.0,0,0,64,291.0,10.0,689.0,84.0,10.0,0.0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,63,2475,$1084,1084,0,Together,Master
50965.0,0,1,87,544.0,13.0,85.0,8.0,6.0,29.0,3,10,4,5,8,1,0,0,0,0,0,3,11,0,64,2653,$656,627,1,Married,Master
84618.0,0,0,96,684.0,100.0,801.0,21.0,66.0,0.0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,55,2378,$1672,1672,1,Married,PhD
18351.0,0,0,1,1.0,12.0,9.0,0.0,14.0,7.0,1,2,0,3,7,0,0,0,0,0,0,3,11,0,30,2402,$36,29,0,Married,Graduation
40451.0,0,2,54,35.0,0.0,4.0,0.0,0.0,10.0,1,1,1,2,5,1,0,0,0,0,0,3,11,0,63,2292,$39,29,1,Together,PhD
36317.0,0,1,53,87.0,3.0,25.0,3.0,2.0,13.0,2,3,0,4,7,0,0,0,0,0,0,3,11,0,55,2562,$120,107,0,Together,Graduation
42213.0,0,1,96,309.0,3.0,24.0,4.0,3.0,20.0,2,5,1,7,7,0,1,0,0,0,0,3,11,0,63,2419,$343,323,1,Together,Graduation
65748.0,0,1,58,172.0,73.0,93.0,95.0,78.0,34.0,2,2,4,10,1,0,0,0,0,0,1,3,11,0,65,2599,$511,477,0,Together,Graduation
77044.0,0,1,12,625.0,38.0,242.0,50.0,34.0,76.0,2,7,11,11,4,1,0,0,0,0,0,3,11,0,48,2404,$989,913,1,Together,Graduation
74918.0,0,0,78,972.0,59.0,913.0,25.0,19.0,59.0,1,5,9,6,3,0,0,1,0,0,0,3,11,0,51,2633,$1988,1929,1,Together,Graduation
56721.0,1,1,64,157.0,6.0,39.0,6.0,13.0,75.0,5,4,1,5,6,0,0,0,0,0,0,3,11,0,48,2765,$221,146,0,Married,Graduation
42160.0,1,1,26,48.0,9.0,45.0,3.0,15.0,20.0,4,2,1,4,6,0,0,0,0,0,0,3,11,1,45,2525,$120,100,0,Single,Graduation
61559.0,0,1,8,279.0,83.0,88.0,32.0,14.0,34.0,1,4,2,10,3,0,0,0,0,0,0,3,11,0,55,2506,$496,462,0,Single,Graduation
33629.0,1,1,49,132.0,0.0,16.0,0.0,0.0,4.0,5,3,1,4,9,0,0,0,0,0,0,3,11,0,57,2849,$148,144,0,Together,PhD
68682.0,0,0,56,919.0,0.0,505.0,99.0,30.0,45.0,1,4,9,10,2,0,0,0,0,0,0,3,11,0,29,2425,$1553,1508,0,Together,PhD
34377.0,0,1,55,62.0,0.0,22.0,3.0,1.0,26.0,2,2,2,2,7,0,0,0,0,0,0,3,11,0,57,2685,$88,62,0,Single,Graduation
8940.0,1,0,25,1.0,45.0,3.0,4.0,6.0,42.0,3,3,1,3,8,0,0,0,0,0,0,3,11,0,34,2835,$59,17,0,Single,Basic
26228.0,1,0,50,2.0,6.0,4.0,3.0,1.0,9.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,47,2439,$16,7,0,Married,Graduation
77297.0,0,0,84,408.0,61.0,109.0,48.0,122.0,41.0,1,5,7,9,4,0,0,0,1,0,0,3,11,0,63,2678,$748,707,1,Divorced,2n Cycle
40211.0,1,1,30,51.0,1.0,7.0,2.0,1.0,25.0,2,2,1,2,8,1,0,0,0,0,0,3,11,0,39,2493,$62,37,1,Married,Graduation
33438.0,1,1,81,62.0,1.0,16.0,3.0,2.0,6.0,4,2,1,4,5,0,0,0,0,0,0,3,11,0,62,2439,$84,78,0,Widow,PhD
75032.0,0,1,74,952.0,12.0,180.0,47.0,12.0,12.0,2,5,4,9,3,0,0,0,0,0,0,3,11,0,61,2586,$1203,1191,0,Married,PhD
61284.0,0,0,76,618.0,15.0,106.0,20.0,7.0,45.0,1,11,2,8,6,0,1,0,0,0,0,3,11,0,65,2419,$766,721,1,Single,PhD
22518.0,1,0,36,11.0,7.0,12.0,2.0,2.0,27.0,2,2,1,2,5,1,0,0,0,0,0,3,11,1,34,2774,$34,7,1,Married,Graduation
54730.0,0,1,64,318.0,3.0,17.0,4.0,7.0,56.0,5,4,1,8,4,0,0,0,0,0,0,3,11,0,45,2477,$349,293,0,Married,Master
38452.0,1,1,62,56.0,0.0,14.0,0.0,0.0,2.0,3,3,0,3,7,0,0,0,0,0,0,3,11,0,65,2250,$70,68,0,Married,Master
44421.0,1,1,53,110.0,5.0,59.0,7.0,1.0,7.0,5,5,0,4,8,0,0,0,0,0,0,3,11,0,49,2658,$182,175,0,Divorced,Graduation
38197.0,1,0,86,23.0,0.0,11.0,2.0,1.0,3.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,34,2524,$37,34,0,Together,PhD
41986.0,0,1,15,27.0,5.0,8.0,8.0,3.0,12.0,3,3,0,4,4,0,0,0,0,0,0,3,11,0,42,2299,$51,39,0,Divorced,Graduation
28427.0,1,0,67,18.0,3.0,19.0,3.0,3.0,6.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,37,2624,$46,40,0,Together,Graduation
37395.0,1,0,47,18.0,0.0,9.0,0.0,1.0,11.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,44,2217,$28,17,0,Together,PhD
64722.0,1,0,47,303.0,0.0,280.0,60.0,147.0,15.0,4,8,2,11,6,0,0,0,0,0,0,3,11,0,49,2193,$790,775,0,Married,Graduation
55249.0,0,1,81,97.0,1.0,19.0,2.0,0.0,11.0,1,2,1,4,3,0,0,0,0,0,0,3,11,0,64,2232,$119,108,0,Together,Master
84906.0,0,0,98,997.0,15.0,414.0,99.0,30.0,76.0,1,5,6,12,2,0,1,1,0,1,0,3,11,0,48,2427,$1555,1479,3,Together,Graduation
28691.0,1,0,56,5.0,4.0,13.0,8.0,0.0,4.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0,31,2519,$30,26,0,Married,Graduation
44213.0,1,1,48,95.0,11.0,35.0,0.0,4.0,7.0,4,2,1,5,6,0,0,0,0,0,0,3,11,0,68,2371,$145,138,0,Single,Graduation
25707.0,1,0,18,1.0,6.0,2.0,3.0,6.0,3.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,36,2321,$18,15,0,Single,Basic
59062.0,2,1,74,46.0,1.0,12.0,3.0,0.0,9.0,2,2,0,3,4,0,0,0,0,0,0,3,11,0,53,2428,$62,53,0,Married,PhD
76624.0,0,1,68,411.0,106.0,147.0,54.0,115.0,66.0,1,5,10,7,1,1,0,0,0,0,0,3,11,0,58,2195,$833,767,1,Single,Graduation
66000.0,0,0,36,244.0,51.0,270.0,101.0,0.0,45.0,1,1,3,5,1,0,0,0,0,0,0,3,11,0,73,2229,$666,621,0,Together,Master
27683.0,1,0,90,152.0,9.0,121.0,12.0,12.0,45.0,4,6,2,4,8,0,0,0,0,0,0,3,11,0,42,2853,$306,261,0,Together,PhD
1730.0,0,0,65,1.0,1.0,3.0,1.0,1.0,1.0,15,0,0,0,20,0,0,0,0,0,0,3,11,0,49,2201,$7,6,0,Divorced,Graduation
7500.0,1,0,63,10.0,17.0,18.0,8.0,26.0,40.0,4,3,2,2,9,0,0,0,0,0,0,3,11,0,28,2732,$79,39,0,Single,Basic
40521.0,1,1,82,12.0,0.0,5.0,0.0,0.0,4.0,1,0,1,2,5,0,0,0,0,0,0,3,11,0,52,2609,$17,13,0,Together,Graduation
20427.0,1,0,63,5.0,0.0,4.0,0.0,0.0,1.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,47,2256,$9,8,0,Together,PhD
65106.0,0,1,55,790.0,19.0,133.0,12.0,0.0,19.0,3,8,3,13,6,0,1,0,0,0,0,3,11,0,45,2195,$954,935,1,Married,Graduation
69969.0,0,0,64,882.0,29.0,514.0,38.0,29.0,44.0,1,4,2,6,3,0,0,1,1,0,0,3,11,1,55,2465,$1492,1448,2,Married,PhD
67433.0,0,2,51,615.0,28.0,259.0,12.0,48.0,30.0,4,6,5,13,4,0,1,0,0,0,0,3,11,0,68,2507,$962,932,1,Married,Graduation
77766.0,0,1,97,1004.0,59.0,265.0,115.0,59.0,27.0,2,11,10,11,6,1,0,0,0,0,0,3,11,1,53,2651,$1502,1475,1,Married,PhD
74716.0,0,1,92,133.0,27.0,421.0,13.0,195.0,71.0,2,7,3,5,4,0,0,0,0,0,0,3,11,0,48,2449,$789,718,0,Married,Graduation
68118.0,0,1,51,595.0,23.0,123.0,10.0,23.0,154.0,2,8,9,4,6,0,0,0,0,0,0,3,11,0,57,2413,$774,620,0,Divorced,Graduation
55158.0,1,1,72,293.0,0.0,87.0,4.0,11.0,23.0,4,7,2,5,7,0,0,0,0,0,0,3,11,1,50,2858,$395,372,0,Married,PhD
62972.0,0,1,39,313.0,15.0,47.0,20.0,0.0,192.0,2,7,4,3,6,0,0,0,0,0,0,3,11,1,65,2854,$395,203,0,Married,2n Cycle
74190.0,0,1,49,151.0,81.0,86.0,168.0,91.0,64.0,2,4,2,11,2,0,0,0,0,0,0,3,11,0,45,2207,$577,513,0,Married,Graduation
39356.0,1,1,21,15.0,0.0,2.0,0.0,0.0,6.0,1,1,0,2,6,1,0,0,0,0,0,3,11,0,44,2261,$17,11,1,Married,Graduation
76653.0,0,0,91,736.0,63.0,946.0,219.0,189.0,126.0,1,4,7,11,2,0,0,1,1,0,0,3,11,0,51,2476,$2153,2027,2,Together,Graduation
35860.0,1,1,37,15.0,0.0,8.0,4.0,2.0,20.0,2,1,1,2,5,1,0,0,0,0,0,3,11,0,47,2200,$29,9,1,Divorced,PhD
90687.0,0,0,98,982.0,17.0,672.0,23.0,34.0,51.0,1,6,2,8,2,0,0,1,0,0,0,3,11,1,37,2562,$1728,1677,1,Divorced,PhD
73450.0,0,0,85,1142.0,51.0,415.0,90.0,69.0,37.0,1,7,8,11,3,1,0,0,1,0,0,3,11,0,38,2365,$1767,1730,2,Together,Master
31454.0,1,1,40,28.0,0.0,11.0,0.0,0.0,9.0,3,2,0,3,8,0,0,0,0,0,0,3,11,0,60,2517,$39,30,0,Married,Graduation
47139.0,1,1,2,46.0,0.0,12.0,0.0,2.0,23.0,2,2,1,2,7,0,0,0,0,0,0,3,11,1,68,2274,$60,37,0,Single,Graduation
83829.0,0,0,78,897.0,161.0,430.0,186.0,161.0,27.0,0,4,7,6,1,1,0,1,1,0,0,3,11,1,45,2423,$1835,1808,3,Divorced,Graduation
53378.0,1,1,41,489.0,6.0,152.0,8.0,6.0,132.0,10,9,4,6,8,0,0,0,0,0,0,3,11,1,57,2802,$661,529,0,Married,PhD
19656.0,1,0,94,25.0,4.0,9.0,6.0,8.0,32.0,3,2,1,3,7,0,0,0,0,0,0,3,11,0,50,2665,$52,20,0,Together,Graduation
45579.0,0,1,10,145.0,1.0,33.0,2.0,1.0,1.0,1,4,1,4,6,0,0,0,0,0,0,3,11,0,72,2472,$182,181,0,Married,PhD
85485.0,0,0,73,630.0,26.0,611.0,44.0,18.0,54.0,1,6,6,6,2,0,0,0,0,0,0,3,11,0,62,2167,$1329,1275,0,Single,2n Cycle
55956.0,0,0,22,760.0,38.0,104.0,50.0,9.0,38.0,2,7,3,4,4,0,1,0,0,0,0,3,11,0,76,2242,$961,923,1,Married,Graduation
64191.0,0,1,30,420.0,15.0,186.0,151.0,38.0,15.0,3,5,3,13,3,0,0,0,0,0,0,3,11,0,57,2682,$810,795,0,Single,Master
38808.0,1,0,21,125.0,17.0,52.0,3.0,19.0,30.0,4,5,1,4,8,1,0,0,0,0,0,3,11,1,48,2831,$216,186,1,Single,Graduation
57183.0,1,1,51,464.0,5.0,64.0,7.0,0.0,70.0,8,9,1,7,8,0,0,0,0,0,0,3,11,0,54,2626,$540,470,0,Married,Master
23748.0,1,0,97,6.0,6.0,29.0,12.0,15.0,8.0,3,2,1,3,8,0,0,0,0,0,0,3,11,0,52,2744,$68,60,0,Divorced,Master
66303.0,0,1,56,1090.0,12.0,96.0,16.0,12.0,60.0,4,3,4,11,8,0,1,0,0,0,0,3,11,0,49,2647,$1226,1166,1,Married,Graduation
37368.0,1,0,4,3.0,2.0,11.0,2.0,2.0,10.0,1,1,0,2,6,1,0,0,0,0,0,3,11,0,45,2354,$20,10,1,Married,Master
40800.0,1,2,77,24.0,0.0,27.0,8.0,30.0,10.0,2,3,0,3,7,0,0,0,0,0,1,3,11,0,56,2703,$89,79,0,Married,Graduation
71847.0,0,0,95,737.0,21.0,106.0,55.0,63.0,210.0,0,6,7,9,3,0,0,0,1,0,0,3,11,0,42,2805,$982,772,1,Divorced,Graduation
46149.0,0,1,36,254.0,6.0,71.0,4.0,0.0,27.0,5,5,1,7,5,0,0,0,0,0,0,3,11,0,45,2371,$335,308,0,Married,Graduation
78687.0,0,0,13,817.0,185.0,687.0,145.0,55.0,241.0,1,4,6,8,2,0,0,1,0,0,0,3,11,1,37,2848,$1889,1648,1,Together,Graduation
49118.0,0,0,90,620.0,54.0,239.0,99.0,98.0,119.0,2,9,7,10,7,0,1,0,0,1,0,3,11,1,49,2839,$1110,991,2,Divorced,2n Cycle
37633.0,1,1,49,13.0,4.0,20.0,0.0,0.0,1.0,2,1,0,3,9,0,0,0,0,0,0,3,11,0,63,2806,$37,36,0,Married,PhD
39767.0,0,0,18,113.0,61.0,204.0,34.0,26.0,47.0,2,7,1,7,8,0,0,0,0,0,0,3,11,0,69,2502,$438,391,0,Together,Master
26997.0,0,0,89,7.0,23.0,78.0,133.0,49.0,144.0,2,4,2,5,7,0,0,0,0,0,0,3,11,0,69,2760,$290,146,0,Married,Basic
33986.0,1,0,43,16.0,2.0,18.0,2.0,1.0,5.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,50,2631,$39,34,0,Divorced,Graduation
57091.0,0,1,82,462.0,0.0,24.0,6.0,0.0,4.0,2,9,2,5,7,0,1,0,0,0,0,3,11,1,48,2742,$492,488,1,Married,PhD
46831.0,1,1,84,22.0,2.0,10.0,6.0,4.0,34.0,2,1,2,2,4,0,0,0,0,0,0,3,11,0,51,2545,$44,10,0,Married,2n Cycle
83151.0,0,0,80,968.0,147.0,842.0,137.0,42.0,210.0,1,5,7,10,2,1,0,1,1,0,0,3,11,1,48,2663,$2136,1926,3,Married,Master
52531.0,0,0,68,283.0,112.0,151.0,51.0,72.0,125.0,2,7,2,10,6,0,0,0,0,0,0,3,11,0,49,2705,$669,544,0,Married,Graduation
15759.0,0,0,12,1.0,2.0,5.0,6.0,0.0,3.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,64,2456,$14,11,0,Married,Graduation
22804.0,1,0,75,14.0,1.0,7.0,2.0,1.0,1.0,1,2,0,2,9,0,0,0,0,0,0,3,11,0,49,2492,$25,24,0,Single,Graduation
43050.0,1,0,10,30.0,5.0,24.0,6.0,3.0,8.0,2,2,0,4,5,0,0,0,0,0,0,3,11,0,47,2262,$68,60,0,Married,2n Cycle
42997.0,1,1,91,4.0,0.0,5.0,0.0,1.0,5.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,43,2363,$10,5,0,Single,PhD
48918.0,1,1,21,52.0,0.0,9.0,0.0,0.0,1.0,2,1,0,4,4,0,0,0,0,0,0,3,11,0,57,2237,$61,60,0,Single,PhD
60033.0,0,1,28,62.0,1.0,57.0,19.0,11.0,48.0,2,2,1,5,2,0,0,0,0,0,0,3,11,0,66,2251,$150,102,0,Together,Master
34043.0,1,0,97,20.0,2.0,14.0,3.0,0.0,10.0,1,2,0,2,9,0,0,0,0,0,0,3,11,0,42,2406,$39,29,0,Together,PhD
57811.0,0,1,49,545.0,7.0,114.0,37.0,21.0,78.0,5,7,2,11,5,0,1,0,0,0,0,3,11,0,54,2529,$724,646,1,Together,Graduation
78569.0,0,0,14,558.0,79.0,622.0,207.0,175.0,95.0,1,4,6,4,1,0,0,1,0,0,0,3,11,1,74,2289,$1641,1546,1,Married,Graduation
7500.0,1,1,5,6.0,5.0,4.0,13.0,4.0,25.0,4,2,1,3,6,0,0,0,0,0,0,3,11,0,42,2708,$32,7,0,Single,Graduation
94384.0,0,0,62,1111.0,24.0,790.0,160.0,45.0,172.0,0,5,8,5,2,0,1,1,1,0,0,3,11,1,67,2641,$2130,1958,3,Together,Graduation
23148.0,0,0,83,4.0,6.0,8.0,6.0,3.0,10.0,1,2,0,3,7,0,0,0,0,0,0,3,11,0,35,2290,$27,17,0,Married,2n Cycle
44267.0,1,1,48,183.0,5.0,65.0,3.0,5.0,49.0,5,5,2,4,9,0,0,0,0,0,0,3,11,0,50,2648,$261,212,0,Divorced,Graduation
71626.0,0,0,94,546.0,72.0,376.0,94.0,145.0,72.0,1,5,5,8,3,0,1,0,0,0,0,3,11,0,41,2764,$1233,1161,1,Married,Graduation
60894.0,0,1,61,606.0,7.0,155.0,10.0,0.0,54.0,5,10,3,8,7,0,0,0,0,0,0,3,11,0,54,2525,$778,724,0,Together,Graduation
50200.0,1,1,70,266.0,6.0,51.0,8.0,6.0,64.0,6,7,1,5,8,0,0,0,0,0,0,3,11,0,44,2611,$337,273,0,Together,Graduation
81051.0,0,0,43,1142.0,29.0,249.0,38.0,29.0,14.0,1,5,5,12,2,0,1,1,0,0,0,3,11,0,55,2196,$1487,1473,2,Married,PhD
65169.0,0,0,23,1074.0,0.0,69.0,0.0,0.0,46.0,1,10,4,13,6,1,0,1,1,1,0,3,11,1,38,2325,$1143,1097,4,Married,Graduation
59868.0,0,1,37,771.0,51.0,154.0,54.0,10.0,154.0,7,11,2,12,6,0,0,0,0,0,0,3,11,0,48,2501,$1040,886,0,Together,Graduation
65695.0,0,1,50,371.0,32.0,189.0,0.0,58.0,6.0,2,5,4,10,4,0,0,0,0,0,0,3,11,0,60,2308,$650,644,0,Married,PhD
64857.0,0,0,78,556.0,14.0,717.0,210.0,0.0,43.0,1,7,5,10,4,0,0,0,0,0,0,3,11,0,64,2742,$1497,1454,0,Single,Master
45143.0,0,1,74,202.0,5.0,74.0,11.0,5.0,14.0,3,6,1,5,7,0,0,0,0,0,0,3,11,0,55,2466,$297,283,0,Together,Master
74805.0,0,1,14,209.0,162.0,209.0,41.0,162.0,37.0,5,4,7,10,2,0,0,0,0,0,0,3,11,0,65,2394,$783,746,0,Together,2n Cycle
59060.0,1,0,77,35.0,40.0,111.0,36.0,40.0,12.0,3,3,1,7,4,0,0,0,0,0,0,3,11,0,31,2328,$262,250,0,Married,2n Cycle
27238.0,1,1,39,37.0,0.0,17.0,0.0,0.0,3.0,3,3,0,3,9,0,0,0,0,0,0,3,11,0,58,2594,$54,51,0,Single,PhD
47009.0,0,1,89,171.0,45.0,73.0,59.0,10.0,90.0,4,3,2,8,4,0,0,0,0,0,0,3,11,0,55,2430,$358,268,0,Together,Graduation
46094.0,1,1,62,12.0,2.0,20.0,3.0,2.0,5.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,47,2178,$39,34,0,Married,2n Cycle
40321.0,1,1,59,44.0,4.0,21.0,6.0,0.0,27.0,2,3,0,3,7,0,0,0,0,0,0,3,11,0,48,2494,$75,48,0,Married,Graduation
37235.0,1,0,68,20.0,2.0,9.0,4.0,6.0,20.0,1,1,1,2,4,0,0,0,0,0,0,3,11,0,36,2307,$41,21,0,Together,Graduation
81843.0,0,0,13,779.0,86.0,537.0,34.0,69.0,138.0,1,5,9,12,3,0,0,0,0,0,0,3,11,0,60,2592,$1505,1367,0,Married,Master
46692.0,0,1,37,170.0,6.0,97.0,24.0,12.0,88.0,3,6,1,5,6,0,0,0,0,0,0,3,11,0,62,2547,$309,221,0,Together,Master
77382.0,0,1,36,491.0,48.0,231.0,112.0,105.0,134.0,2,5,7,12,1,0,0,1,0,0,0,3,11,0,52,2332,$987,853,1,Together,Graduation
37774.0,2,0,28,173.0,8.0,107.0,7.0,2.0,176.0,4,7,2,3,9,1,0,0,0,0,1,3,11,1,43,2823,$297,121,1,Single,Graduation
18393.0,1,0,2,7.0,10.0,13.0,16.0,0.0,4.0,2,3,0,3,8,0,0,0,0,0,0,3,11,0,46,2251,$46,42,0,Married,Basic
72828.0,0,1,17,1205.0,0.0,235.0,19.0,14.0,205.0,6,6,3,13,7,0,0,0,0,0,0,3,11,0,58,2659,$1473,1268,0,Married,Master
24711.0,0,0,86,10.0,7.0,25.0,6.0,3.0,7.0,1,3,0,3,7,0,0,0,0,0,0,3,11,0,38,2231,$51,44,0,Married,Graduation
45503.0,1,0,54,97.0,4.0,44.0,6.0,1.0,18.0,1,3,1,4,5,0,0,0,0,0,0,3,11,0,45,2436,$152,134,0,Married,PhD
6560.0,0,0,2,67.0,11.0,26.0,4.0,3.0,262.0,0,1,0,1,17,0,0,0,0,0,0,3,11,0,38,2358,$111,-151,0,Single,Master
71604.0,0,0,3,345.0,53.0,528.0,98.0,75.0,97.0,1,8,3,5,4,1,0,0,0,0,0,3,11,1,75,2383,$1099,1002,1,Together,PhD
27244.0,1,0,84,6.0,5.0,17.0,3.0,24.0,46.0,2,2,2,2,7,0,0,0,0,0,0,3,11,0,41,2273,$55,9,0,Married,Graduation
48752.0,1,1,8,73.0,57.0,100.0,71.0,15.0,0.0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,51,2723,$316,316,0,Married,Graduation
71434.0,0,1,4,711.0,36.0,217.0,172.0,96.0,168.0,3,7,4,7,4,0,1,0,1,0,0,3,11,0,58,2443,$1232,1064,2,Married,Graduation
90842.0,0,0,57,774.0,70.0,118.0,182.0,187.0,93.0,1,4,9,13,1,0,0,0,0,0,0,3,11,0,72,2494,$1331,1238,0,Single,Graduation
88097.0,1,0,24,163.0,0.0,480.0,0.0,126.0,75.0,1,6,5,8,9,0,1,1,1,0,0,3,11,1,42,2839,$769,694,3,Married,Master
51948.0,0,1,51,82.0,33.0,54.0,71.0,30.0,41.0,2,5,2,4,5,0,0,0,0,0,0,3,11,0,45,2444,$270,229,0,Married,Graduation
71853.0,0,0,29,358.0,108.0,413.0,141.0,97.0,32.0,1,2,8,6,1,0,0,0,0,0,0,3,11,0,38,2576,$1117,1085,0,Together,Graduation
35876.0,0,0,13,66.0,2.0,40.0,4.0,3.0,14.0,1,3,1,3,6,0,0,0,0,0,0,3,11,0,37,2229,$115,101,0,Married,Master
40049.0,0,1,23,13.0,6.0,7.0,0.0,3.0,3.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,68,2415,$29,26,0,Widow,Graduation
39660.0,1,0,36,139.0,13.0,78.0,20.0,13.0,36.0,3,7,1,3,9,0,0,0,0,0,0,3,11,1,38,2849,$263,227,0,Single,Graduation
50127.0,0,1,88,274.0,0.0,21.0,4.0,6.0,15.0,1,5,1,6,6,0,1,0,0,0,0,3,11,0,58,2190,$305,290,1,Together,Graduation
43263.0,0,1,2,262.0,6.0,61.0,0.0,10.0,102.0,3,5,2,6,5,0,0,0,0,0,0,3,11,0,43,2744,$339,237,0,Married,Master
62845.0,1,1,3,1099.0,0.0,45.0,0.0,0.0,34.0,11,3,4,10,8,0,1,0,0,0,0,3,11,1,71,2795,$1144,1110,1,Married,Master
18929.0,0,0,15,32.0,0.0,8.0,23.0,4.0,18.0,1,1,0,4,6,0,0,0,0,0,0,3,11,0,30,2657,$67,49,0,Married,Graduation
24367.0,1,0,58,2.0,4.0,2.0,0.0,11.0,5.0,1,1,0,2,9,0,0,0,0,0,0,3,11,0,38,2625,$19,14,0,Single,Basic
33249.0,1,0,11,6.0,10.0,21.0,19.0,14.0,42.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0,45,2653,$70,28,0,Single,Graduation
26887.0,0,1,27,6.0,7.0,4.0,3.0,4.0,6.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,61,2663,$24,18,0,Married,2n Cycle
